Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),EMS:PerimeterZN1_Q_Sen [W](TimeStep),EMS:PerimeterZN1_Q_Lat [W](TimeStep),PERIMETER_ZN_1_WALL_WEST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_EAST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_FLOOR:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_CEILING:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Radiant Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Dewpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Humidity Ratio [](TimeStep),PERIMETER_ZN_1:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FMU_PERIMETER_ZN_1_PH:Schedule Value [](TimeStep),FMU_PERIMETER_ZN_1_PF:Schedule Value [](TimeStep),PERIMETER_ZN_1 NODE1:System Node Temperature [C](TimeStep),PERIMETER_ZN_1 NODE1:System Node Mass Flow Rate [kg/s](TimeStep),PERIMETER_ZN_1 NODE1:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep) 
 08/26  13:43:00,32.48833333333333,15.193333333333334,0.011299750958122334,35.55,11.278793482259142,0.0,0.0,30.51776378393309,32.73628679479465,39.04438337413626,39.04437796542493,39.04437796542493,39.04437796542487,39.04437796542493,39.04438337385511,30.612751344294066,30.541878946522148,30.168248653539139,32.53581021676564,31.654359627298964,32.60136419533985,32.60136577409579,0.033089157495071148,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.594579750932378,0.0,0.03307465718782273 
 08/26  13:44:00,32.50666666666667,15.146666666666667,0.011263441280754057,35.400000000000009,11.278793482259142,0.0,0.0,30.522970952287709,32.74668226409002,39.03510392091681,39.035097818792568,39.03509781879268,39.03509781879251,39.03509781879268,39.03510392059968,30.617297922323794,30.546769629682708,30.17120153598151,32.54306115117375,31.65991865477617,32.608114051887998,32.60811259987744,0.0331035927164719,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.60136577409579,0.0,0.033089157495071148 
 08/26  13:45:00,32.525,15.100000000000002,0.011227043529483066,35.25,11.278793482259142,0.0,0.0,30.52816036167734,32.75701108083139,39.02591131369957,39.02590450896025,39.02590450896088,39.025904508960767,39.02590450896088,39.025911313346,30.62182123808818,30.551630896246708,30.17415298746161,32.550267649847217,31.665457323895756,32.614819146360989,32.61482038745805,0.033117951531434697,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.60811259987744,0.0,0.0331035927164719 
 08/26  13:46:00,32.54333333333333,15.053333333333333,0.011190557598847285,35.099999999999997,11.278793482259142,0.0,0.0,30.533336317974045,32.767273448191058,39.0167370245112,39.01672950784831,39.016729507847689,39.016729507848939,39.016729507847689,39.016737024121088,30.626321726403785,30.55646302672049,30.17708927791684,32.55743005206945,31.670970173916904,32.62148961910166,32.62148942640316,0.033132245082732967,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.61482038745805,0.0,0.033117951531434697 
 08/26  13:47:00,32.56166666666667,15.006666666666666,0.011153983383369234,34.95,11.278793482259142,0.0,0.0,30.53850341126908,32.77747018983896,39.0077201031512,39.00771186514817,39.007711865148397,39.00771186514805,39.007711865148397,39.007720102722718,30.630800618574033,30.56126749246709,30.180024321906346,32.5645497689188,31.676465086665194,32.62811990439811,32.628120142630439,0.033146465789862158,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.62148942640316,0.0,0.033132245082732967 
 08/26  13:48:00,32.58,14.96,0.011117320777555546,34.8,11.278793482259142,0.0,0.0,30.543664771300024,32.78760145342584,38.99877366613043,38.99876469722972,38.99876469722915,38.998764697229947,38.99876469722915,38.99877366566426,30.635258253681564,30.56604466932685,30.182957745585868,32.57162710376283,31.681939604447459,32.63471304033452,32.634713009764499,0.033160621060139578,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.628120142630439,0.0,0.033146465789862158 
 08/26  13:49:00,32.59833333333333,14.913333333333334,0.011080568464789394,34.65,11.278793482259142,0.0,0.0,30.54882360589234,32.79766769409633,38.99005164533776,38.990041935849379,38.99004193585051,38.99004193585,38.99004193585034,38.9900516448331,30.639695594118238,30.570795756551826,30.18589004957267,32.57866316136137,31.687399009269826,32.64126857050166,32.64126855857724,0.03317470705919111,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.634713009764499,0.0,0.033160621060139578 
 08/26  13:50:00,32.61666666666667,14.866666666666666,0.01104372876602566,34.5,11.278793482259142,0.0,0.0,30.55397724036819,32.80766338144364,38.981530414084549,38.98151995413514,38.98151995413514,38.98151995413684,38.98151995413531,38.981530413541069,30.64410820706237,30.575517757573509,30.18880654521015,32.585652597276077,31.69280877071131,32.64778617093159,32.64778706556599,0.03318872369990246,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.64126855857724,0.0,0.03317470705919111 
 08/26  13:51:00,32.635,14.82,0.011006800360364482,34.35,11.278793482259142,0.0,0.0,30.559130585350734,32.817592427864109,38.973256660809287,38.973245440319377,38.97324544031949,38.97324544032017,38.9732454403196,38.97325666022698,30.648499664884026,30.58021355690858,30.19172190606925,32.59259992756365,31.698204424390437,32.654269920308838,32.65426884158584,0.033202678404184279,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.64778706556599,0.0,0.03318872369990246 
 08/26  13:52:00,32.65333333333333,14.773333333333334,0.010969783142253158,34.2,11.278793482259142,0.0,0.0,30.564285920220045,32.82745559774716,38.9653181946685,38.96530620331316,38.96530620331259,38.96530620331214,38.96530620331305,38.965318194044929,30.6528712301969,30.584884467690047,30.19463624121114,32.59950655972839,31.70358849820652,32.66071422094724,32.66071439434292,0.03321656358297705,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.65426884158584,0.0,0.033202678404184279 
 08/26  13:53:00,32.67166666666667,14.726666666666669,0.010932677006125149,34.05,11.278793482259142,0.0,0.0,30.569445107714527,32.83725345728768,38.957804361517109,38.95779158865855,38.95779158865997,38.95779158865918,38.9577915886598,38.95780436085374,30.657223974291548,30.589531706161308,30.19754971972493,32.60637376354827,31.708964228213909,32.66712519254842,32.667124390862728,0.03323038666481831,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.66071439434292,0.0,0.03321656358297705 
 08/26  13:54:00,32.69,14.68,0.010895481846399484,33.9,11.278793482259142,0.0,0.0,30.574609452777098,32.84698616824253,38.9507920743639,38.95077850895291,38.95077850895291,38.95077850895291,38.950778508952399,38.95079207365927,30.661558596533078,30.59415606438593,30.200450824563299,32.61320240819346,31.71433176034672,32.67349991536133,32.673499580605568,0.03324414381419133,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.667124390862728,0.0,0.03323038666481831 
 08/26  13:55:00,32.70833333333333,14.633333333333333,0.01085819755748208,33.75,11.278793482259142,0.0,0.0,30.579781193431239,32.856654720543918,38.944571304559079,38.944556935033919,38.94455693503488,38.944556935033919,38.944556935035169,38.944571303812839,30.66587690169475,30.598759804749674,30.20335183191705,32.6199947560112,31.719703214379419,32.67984140273154,32.679840868054707,0.03325784247055746,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.673499580605568,0.0,0.03324414381419133 
 08/26  13:56:00,32.72666666666666,14.586666666666668,0.010820824033765093,33.6,11.278793482259142,0.0,0.0,30.58495811809506,32.8662551098029,38.93935888201713,38.939343696007657,38.93934369600669,38.939343696007828,38.93934369600697,38.93935888122917,30.670176394720714,30.603342112115464,30.20625096213158,32.62674792990496,31.72505801351546,32.686148111434807,32.68614912081089,0.03327147880049967,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.679840868054707,0.0,0.03325784247055746 
 08/26  13:57:00,32.745,14.540000000000001,0.01078336116962786,33.45,11.278793482259142,0.0,0.0,30.59014521974573,32.87579154724906,38.9355807756624,38.935564759538468,38.93556475953835,38.93556475953824,38.93556475953886,38.9355807748301,30.674461907349078,30.60790769602736,30.209150745873349,32.6334680696393,31.73043743609309,32.69242490930939,32.69242549871776,0.03328506025423588,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.68614912081089,0.0,0.03327147880049967 
 08/26  13:58:00,32.76333333333333,14.493333333333333,0.01074580885943698,33.3,11.278793482259142,0.0,0.0,30.59534755684465,32.88526651021343,38.934313401254318,38.93429653915348,38.934296539153027,38.934296539152459,38.9342965391528,38.93431340037887,30.678738414120337,30.61246274401466,30.212043472518049,32.64016121581543,31.735873249867443,32.69867274729436,32.698671879080347,0.03329858676482883,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.69242549871776,0.0,0.03328506025423588 
 08/26  13:59:00,32.781666666666669,14.446666666666668,0.01070816699754631,33.15,11.278793482259142,0.0,0.0,30.60057512460832,32.89468491258792,38.93796466472884,38.93794693513024,38.93794693513013,38.937946935129847,38.93794693512962,38.93796466380854,30.68301585803328,30.617020174365245,30.21494207745692,32.646839415524969,31.741443347698494,32.70489278035447,32.70489160551029,0.03331206579737607,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.698671879080347,0.0,0.03329858676482883 
 08/26  14:00:00,32.8,14.4,0.010670435478297722,33.0,11.278793482259142,0.0,0.0,30.605901230864096,32.904081387925909,38.96960706125549,38.969588505537618,38.96958850553733,38.96958850553716,38.969588505536197,38.96960706029097,30.687367526155794,30.621676889066636,30.21788011883364,32.65359129646601,31.74786437270014,32.71110096396359,32.71110140292756,0.03332552743249674,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.70489160551029,0.0,0.03331206579737607 
 08/26  14:01:00,32.77166666666666,14.438333333333333,0.01070241664525211,33.15,11.278793482259142,0.0,0.0,30.610885667265746,32.91324893552024,38.86881118597614,38.86879136201463,38.86879136201537,38.86879136201469,38.86879136201583,38.868811184945,30.691352989072337,30.625847998480077,30.220627692323754,32.65987770353561,31.750188627682875,32.71724585510383,32.71724558761185,0.033337667775409519,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.71110140292756,0.0,0.03332552743249674 
 08/26  14:02:00,32.74333333333333,14.476666666666667,0.010734268048870762,33.3,11.278793482259142,0.0,0.0,30.615861869394313,32.922343242734729,38.80912711932956,38.809105966064979,38.80910596606475,38.809105966064297,38.80910596606441,38.809127118231007,30.695306341819234,30.62998030597018,30.223410663924029,32.6661318430819,31.753669980641797,32.72330554656043,32.723305494632537,0.033349642567688689,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.71724558761185,0.0,0.033337667775409519 
 08/26  14:03:00,32.714999999999999,14.515,0.010765989947154128,33.449999999999999,11.278793482259142,0.0,0.0,30.62081527800966,32.9313566282122,38.75417721885481,38.754154728115739,38.754154728115967,38.754154728115967,38.754154728115569,38.754177217686279,30.69922075036402,30.634053870111808,30.226197986053657,32.67232174442754,31.757254771531174,32.72928237686394,32.72928225491675,0.033361455412586827,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.723305494632537,0.0,0.033349642567688689 
 08/26  14:04:00,32.68666666666666,14.553333333333335,0.01079758377677721,33.6,11.278793482259142,0.0,0.0,30.62574992325036,32.94029168766352,38.70221085838182,38.70218702135662,38.70218702135628,38.70218702135628,38.70218702135685,38.70221085714377,30.70311621814477,30.63807566104242,30.228987176573317,32.67845416748221,31.76089582417003,32.73518305553071,32.735181955936777,0.03337312500970281,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.72928225491675,0.0,0.033361455412586827 
 08/26  14:05:00,32.65833333333333,14.591666666666665,0.010829047441330699,33.75,11.278793482259142,0.0,0.0,30.630761686709357,32.94920049804026,38.671372186298757,38.6713317236775,38.671331723677898,38.67133172367636,38.67133172367687,38.67137218419555,30.707101173138854,30.642172760779716,30.23182251293545,32.68464687242697,31.7652342320202,32.74101870634072,32.74101966703503,0.03338467008491851,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.735181955936777,0.0,0.03337312500970281 
 08/26  14:06:00,32.63,14.63,0.010860382373331009,33.9,11.278793482259142,0.0,0.0,30.635695554417983,32.958000359296857,38.621441100545329,38.62140009439781,38.62140009439685,38.62140009439668,38.62140009439736,38.62144109841586,30.711024970715209,30.646146362600577,30.234578028755263,32.69071008255067,31.768884487711828,32.74679497601647,32.74679465986362,0.03339609806560033,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.74101966703503,0.0,0.03338467008491851 
 08/26  14:07:00,32.60166666666666,14.668333333333333,0.010891588829971717,34.05,11.278793482259142,0.0,0.0,30.640601856783087,32.96672115639205,38.57318951848015,38.57314737876595,38.57314737876618,38.573147378766069,38.57314737876533,38.57318951628997,30.714937061629674,30.650064155871637,30.237333776144394,32.69671362229452,31.772554620124674,32.75250568632915,32.75250458839946,0.03340740128633826,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.74679465986362,0.0,0.03339609806560033 
 08/26  14:08:00,32.57333333333333,14.706666666666667,0.010922667068242933,34.2,11.278793482259142,0.0,0.0,30.645474892573767,32.975353331702617,38.52567285816917,38.525629601950758,38.52562960195144,38.52562960195178,38.52562960195144,38.525672855921587,30.71882873885215,30.65392687744589,30.240083321276157,32.7026491450352,31.776145866967615,32.758149586416759,32.75814825137295,0.03341857585055928,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.75250458839946,0.0,0.03340740128633826 
 08/26  14:09:00,32.544999999999998,14.745000000000001,0.010953617344930554,34.35,11.278793482259142,0.0,0.0,30.65032293856693,32.98390611757875,38.478738820532218,38.47869444150376,38.47869444150507,38.47869444150558,38.47869444150467,38.47873881822562,30.72270428280543,30.657742889026868,30.242831530734937,32.70852603872293,31.779724916204889,32.76372657345709,32.76372580591995,0.03342962163657163,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.75814825137295,0.0,0.03341857585055928 
 08/26  14:10:00,32.516666666666669,14.783333333333334,0.010984441117764098,34.5,11.278793482259142,0.0,0.0,30.6551474802316,32.99238062677087,38.43235661934477,38.43231111212509,38.43231111212481,38.43231111212492,38.43231111212418,38.432356616980147,30.726560845597644,30.661514898113567,30.245548546750844,32.71434445963952,31.7832834132761,32.76923811887333,32.76923819156448,0.03344054230341089,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.76372580591995,0.0,0.03342962163657163 
 08/26  14:11:00,32.48833333333333,14.821666666666666,0.011015136244489819,34.65,11.278793482259142,0.0,0.0,30.659949731245605,33.000778130546347,38.386442550995869,38.386395910321997,38.386395910322679,38.38639591032245,38.38639591032245,38.38644254857263,30.730395520075434,30.6652455435106,30.24826427136251,32.72010401810498,31.78682553305127,32.77468639574945,32.77468657619547,0.03345133773553254,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.76923819156448,0.0,0.03344054230341089 
 08/26  14:12:00,32.46,14.860000000000002,0.011045704178743399,34.800000000000007,11.278793482259142,0.0,0.0,30.664734554763429,33.00910370308141,38.3408995354431,38.34085175616349,38.34085175616531,38.340851756164457,38.340851756164457,38.34089953296086,30.734209577053958,30.668940727734154,30.250980700797017,32.72580752380013,31.790354386764688,32.78007137506069,32.780072136593997,0.03346201538188324,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.77468657619547,0.0,0.03345133773553254 
 08/26  14:13:00,32.431666666666668,14.898333333333334,0.01107614517648625,34.95,11.278793482259142,0.0,0.0,30.66949561523453,33.01735011210715,38.29572297770437,38.29567405481157,38.29567405481225,38.29567405481208,38.29567405481208,38.29572297516199,30.737993717617007,30.672595209207957,30.25369372959347,32.73144586847803,31.793858238076166,32.7853959958701,32.78539592278453,0.033472571353451368,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.780072136593997,0.0,0.03346201538188324 
 08/26  14:14:00,32.40333333333333,14.936666666666666,0.011106459493471154,35.099999999999997,11.278793482259142,0.0,0.0,30.6742245445313,33.02550743805149,38.25083080617685,38.25078073472366,38.25078073472355,38.250780734723097,38.250780734723097,38.25083080357524,30.741737222932568,30.676204070755899,30.25637411375509,32.73700623542133,31.797274530192906,32.79065850665951,32.79065831799961,0.033483009325593299,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.78539592278453,0.0,0.033472571353451368 
 08/26  14:15:00,32.375,14.975000000000002,0.011136648604613211,35.25,11.278793482259142,0.0,0.0,30.678927695308965,33.03358285377859,38.20620520584282,38.20615398095197,38.206153980952027,38.206153980952368,38.206153980952539,38.20620520318113,30.745444639809969,30.67977272948411,30.25905293913051,32.74249388540935,31.80066582185182,32.795859684452647,32.79585966226088,0.03349332919434268,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.79065831799961,0.0,0.033483009325593299 
 08/26  14:16:00,32.346666666666667,15.013333333333334,0.011166710330113303,35.400000000000009,11.278793482259142,0.0,0.0,30.68360591980989,33.041576384771307,38.161812074829018,38.16175969167625,38.16175969167671,38.161759691676369,38.161759691677108,38.16181207210792,30.74911548170595,30.683302423460707,30.26172987674638,32.747906899356177,31.80402942975707,32.80099984448887,32.80100053518341,0.03350353085689226,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.79585966226088,0.0,0.03349332919434268 
 08/26  14:17:00,32.31833333333333,15.051666666666666,0.011196646140846955,35.55,11.278793482259142,0.0,0.0,30.688259578734006,33.04948755359532,38.11763123565197,38.117577689450857,38.117577689449948,38.11757768945057,38.1175776894508,38.117631232868578,30.752749149485767,30.686793958342066,30.264404901981089,32.75324304559317,31.80736435336462,32.80608012545543,32.80608165410328,0.03351361799858595,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.80100053518341,0.0,0.03350353085689226 
 08/26  14:18:00,32.29,15.09,0.01122645629172747,35.699999999999999,11.278793482259142,0.0,0.0,30.692888399714258,33.05731503015664,38.073682986104817,38.07362827214013,38.07362827213956,38.07362827214047,38.07362827213967,38.073682983261509,30.756344721081445,30.69024737793955,30.267052136777129,32.7584994958919,31.810665005884418,32.8111038049923,32.81110373860536,0.03352359052206498,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.80608165410328,0.0,0.03351361799858595 
 08/26  14:19:00,32.26166666666666,15.128333333333334,0.011256141037457099,35.85,11.278793482259142,0.0,0.0,30.69749259666996,33.065058196113067,38.02991333141222,38.02985744496749,38.02985744496857,38.029857444968289,38.02985744496732,38.02991332850888,30.759902018186858,30.693663414820123,30.269697474711259,32.76367420632958,31.81393481983428,32.81606817623253,32.81606747540542,0.0335334521201262,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.81110373860536,0.0,0.03352359052206498 
 08/26  14:20:00,32.233333333333337,15.166666666666668,0.011285700632525218,36.0,11.278793482259142,0.0,0.0,30.70206445307949,33.07270717839046,37.98631394064324,37.98625687701798,37.98625687701883,37.98625687701906,37.986256877018437,37.98631393767994,30.76341313936429,30.697037109786295,30.272337123287448,32.76875582439975,31.817122265441016,32.82097417898121,32.82097309363726,0.03354319891056342,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.81606747540542,0.0,0.0335334521201262 
 08/26  14:21:00,32.205,15.205000000000002,0.011315136572040887,36.15,11.278793482259142,0.0,0.0,30.70660868998685,33.08026683645711,37.942887120023787,37.9428288745475,37.94282887454733,37.942828874546709,37.94282887454699,37.94288711699721,30.766882787690365,30.700372108485419,30.274974895847096,32.77374844666661,31.82027735835982,32.82582069613827,32.82582082486837,0.033552830799255559,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.82097309363726,0.0,0.03354319891056342 
 08/26  14:22:00,32.17666666666666,15.243333333333333,0.011344446631935757,36.3,11.278793482259142,0.0,0.0,30.71112531035956,33.08773604152221,37.899611986971198,37.89955255497813,37.89955255497722,37.89955255497728,37.89955255497716,37.899611983883577,30.77031107080102,30.70366839959746,30.277585499519309,32.778650122744668,31.823392447674175,32.830612049308367,32.83061106602715,0.03356235527735251,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.82582082486837,0.0,0.033552830799255559 
 08/26  14:23:00,32.14833333333333,15.281666666666667,0.01137363230334431,36.45,11.278793482259142,0.0,0.0,30.715614683903888,33.09511432663193,37.85644519207773,37.85638456886568,37.85638456886619,37.85638456886579,37.85638456886568,37.856445188928208,30.773698548384777,30.706926666448238,30.280193935770297,32.78345968963736,31.826471348526316,32.83534276773738,32.83534431430733,0.03357176467267911,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.83061106602715,0.0,0.03356235527735251 
 08/26  14:24:00,32.12,15.32,0.011402693839899295,36.6,11.278793482259142,0.0,0.0,30.720077143976025,33.10240096203961,37.813454887278798,37.81339306823088,37.81339306823111,37.81339306823128,37.813393068231508,37.81345488406714,30.77704581101206,30.710147615746185,30.28280040484673,32.788176111521568,31.82951597579386,32.840022979441858,32.840021138890509,0.03358107027646736,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.83534431430733,0.0,0.03357176467267911 
 08/26  14:25:00,32.09166666666666,15.35833333333333,0.011431631495017674,36.75,11.278793482259142,0.0,0.0,30.724512598103993,33.10959494921967,37.770598607887567,37.7705355883665,37.77053558836633,37.77053558836724,37.770535588366559,37.77059860461338,30.780353081100164,30.71333144781214,30.285404747746868,32.792798019445068,31.832524643055995,32.844642013998647,32.84464210922257,0.03359026062253149,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.840021138890509,0.0,0.03358107027646736 
 08/26  14:26:00,32.06333333333333,15.396666666666667,0.011460445521899985,36.9,11.278793482259142,0.0,0.0,30.728913293697095,33.116686388392867,37.727908311107288,37.727844086515407,37.72784408651546,37.72784408651421,37.7278440865158,37.72790830776978,30.783612969834527,30.716472797387494,30.2879787737957,32.79731510240765,31.835444444851495,32.849207167832997,32.84920733606759,0.033599347009927459,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.84464210922257,0.0,0.03359026062253149 
 08/26  14:27:00,32.035,15.435,0.011489137435386566,37.050000000000007,11.278793482259142,0.0,0.0,30.7332836341013,33.12368014620935,37.685286836623848,37.68522140225741,37.6852214022573,37.68522140225673,37.6852214022573,37.68528683322421,30.786830288187948,30.719574974588597,30.29055059120574,32.80173215936988,31.838325215043736,32.853717108811647,32.85371689275245,0.03360832176558712,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.84920733606759,0.0,0.033599347009927459 
 08/26  14:28:00,32.00666666666667,15.473333333333333,0.011517704967990027,37.2,11.278793482259142,0.0,0.0,30.73762432913553,33.13057601652069,37.64279395931396,37.642727310526939,37.64272731052711,37.64272731052654,37.64272731052665,37.64279395585157,30.79000618050545,30.722638851067349,30.293120225683255,32.80604916311605,31.841167782128019,32.85817069006232,32.85817107899891,0.03361718860339047,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.85371689275245,0.0,0.03360832176558712 
 08/26  14:29:00,31.97833333333333,15.511666666666667,0.011546149630640365,37.349999999999997,11.278793482259142,0.0,0.0,30.74193561488442,33.13737347806023,37.60042531203328,37.60035744418917,37.6003574441886,37.600357444189,37.600357444187867,37.60042530850683,30.793141326368866,30.725664879785645,30.29568768914594,32.81026577109817,31.843971990370219,32.862570999420068,32.86257033710396,0.03362595124191299,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.85817107899891,0.0,0.03361718860339047 
 08/26  14:30:00,31.95,15.55,0.011574472311767998,37.5,11.278793482259142,0.0,0.0,30.746216896323309,33.14407120480594,37.558146831267098,37.558077739686329,37.55807773968638,37.55807773968644,37.55807773968604,37.558146827677777,30.796235580624054,30.728652512276346,30.298227361353015,32.81438081146485,31.846730942374586,32.86691582235567,32.86691509650501,0.03363460580502383,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.86257033710396,0.0,0.03362595124191299 
 08/26  14:31:00,31.921666666666668,15.588333333333333,0.011602671992986499,37.65,11.278793482259142,0.0,0.0,30.75044014121216,33.1506519833539,37.50850126334285,37.50843059185854,37.50843059185888,37.5084305918586,37.508430591858317,37.50850125967088,30.79926942534431,30.731566697891514,30.300730628950029,32.81836063128028,31.849205897309067,32.87120122973759,32.87120224991973,0.03364314461337385,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.86691509650501,0.0,0.03363460580502383 
 08/26  14:32:00,31.89333333333333,15.626666666666667,0.011630749560566938,37.8,11.278793482259142,0.0,0.0,30.754616353122537,33.15711827999673,37.45934748975401,37.45927524333797,37.45927524333763,37.45927524333683,37.459275243338257,37.45934748600001,30.802243168085057,30.734425886388349,30.303229018932595,32.8222198093026,31.851600078625027,32.875429971420327,32.87542965284126,0.033651571385791247,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.87120224991973,0.0,0.03364314461337385 
 08/26  14:33:00,31.865,15.665,0.011658705907398561,37.95,11.278793482259142,0.0,0.0,30.75875246790462,33.16347625063128,37.410412938630319,37.41033910948431,37.410339109483178,37.41033910948329,37.41033910948386,37.41041293479407,30.80516739286743,30.73723679768326,30.305725604080715,32.825966504328139,31.85395419354784,32.879596222691969,32.87959670489156,0.03365987463653097,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.87542965284126,0.0,0.033651571385791247 
 08/26  14:34:00,31.836666666666667,15.703333333333334,0.01168654000417169,38.1,11.278793482259142,0.0,0.0,30.76284955986113,33.16972588671997,37.36173250648454,37.361657087303857,37.3616570873038,37.36165708730357,37.36165708730391,37.361732502565818,30.8080443274177,30.740001227628686,30.308184983957344,32.82960215347594,31.85626134568285,32.88370496848447,32.883703708108139,0.033668065689480008,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.87959670489156,0.0,0.03365987463653097 
 08/26  14:35:00,31.808333333333335,15.741666666666668,0.011714252741630105,38.25,11.278793482259142,0.0,0.0,30.766908609715306,33.175867986905718,37.313272983966729,37.3131959673654,37.31319596736546,37.31319596736569,37.313195967365349,37.31327297996421,30.810875931590073,30.74272133969029,30.310642607042934,32.83312862128167,31.8585288550107,32.887751878644149,32.88775127749062,0.03367613685996416,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.883703708108139,0.0,0.033668065689480008 
 08/26  14:36:00,31.78,15.780000000000002,0.01174184501706186,38.4,11.278793482259142,0.0,0.0,30.770022401785928,33.18146987765587,36.95679799031973,36.95672305790811,36.95672305790822,36.95672305790748,36.95672305790828,36.956797986426128,30.81275602625561,30.744196126183338,30.312654362717713,32.83544962635722,31.851225299549339,32.89160490041967,32.8916035934616,0.033683821730826627,100.0,21.0,26.7,20.0,25.56,0.0,0.0,32.88775127749062,0.0,0.03367613685996416 
